pid	trait.myos	fdr.myos	trait.other	fdr.other	pairwise_fdr
10:33137219	PM (M)	0.984832304575562	MG	0.84067199752496	0.997583361385874
10:33137219	PM (M)	0.984832304575562	Felty	0.950490036775993	0.999249047957343
10:33137219	PM (M)	0.984832304575562	SjS	0.0425498457684988	0.985477687676535
10:33137219	PM (M)	0.984832304575562	SSc	0.925774137931034	0.998874164731522
10:33137219	PM (M)	0.984832304575562	GPA	0.984938282242444	0.999771548452484
10:33137219	PM (M)	0.984832304575562	MPO+ AAV	0.824976000965616	0.997345289290679
10:33137219	PM (M)	0.984832304575562	PR3+ AAV	0.187130051883872	0.987670636207296
10:33137219	PM (M)	0.984832304575562	HyperThy	0.143729561921449	0.987012350794275
10:33137219	PM (M)	0.984832304575562	HypoThy	0.848548257836733	0.997702826103367
10:33137219	PM (M)	0.984832304575562	PR	0.960612801550096	0.99940258697029
10:33137219	PM (M)	0.984832304575562	BioMedRhe	0.978889598312399	0.999679803856915
10:33137219	PM (R)	0.25039381676854	ITP	0.978932223518496	0.984207464482526
10:33137219	PM (R)	0.25039381676854	IgG+ NMO	0.990065217391304	0.992552825527461
10:33137219	PM (R)	0.25039381676854	PBC	0.70986330195077	0.782511737159938
10:33137219	PM (R)	0.25039381676854	JIA	0.471386094143713	0.603747747627994
10:33137219	PM (R)	0.25039381676854	CR(E)ST	0.972552258277322	0.97942500308894
10:33137219	PM (R)	0.25039381676854	MG	0.84067199752496	0.880566744182793
10:33137219	PM (R)	0.25039381676854	Felty	0.950490036775993	0.962887025435722
10:33137219	PM (R)	0.25039381676854	SjS	0.0425498457684988	0.282289444252152
10:33137219	PM (R)	0.25039381676854	SSc	0.925774137931034	0.944359834837418
10:33137219	PM (R)	0.25039381676854	GPA	0.984938282242444	0.988709643238849
10:33137219	PM (R)	0.25039381676854	MPO+ AAV	0.824976000965616	0.868800928109929
10:33137219	PM (R)	0.25039381676854	PR3+ AAV	0.187130051883872	0.390667660729115
10:33137219	PM (R)	0.25039381676854	HyperThy	0.143729561921449	0.358134385098007
10:33137219	PM (R)	0.25039381676854	HypoThy	0.848548257836733	0.886470837613238
10:33137219	PM (R)	0.25039381676854	PR	0.960612801550096	0.970475112501787
10:33137219	PM (R)	0.25039381676854	BioMedRhe	0.978889598312399	0.984175512364475
10:35070691	DM (M)	0.940505067624253	ITP	0.908394788601424	0.994549954142576
10:35070691	DM (M)	0.940505067624253	IgG+ NMO	0.981572093023255	0.998903632920592
10:35070691	DM (M)	0.940505067624253	PBC	0.880118670458782	0.992867668405831
10:35070691	DM (M)	0.940505067624253	JIA	0.677403128688301	0.980807120956683
10:35070691	DM (M)	0.940505067624253	CR(E)ST	0.972552258277322	0.998366998462342
10:35070691	DM (M)	0.940505067624253	MG	0.882378558187315	0.993002120273416
10:35070691	DM (M)	0.940505067624253	Felty	0.968346503853554	0.998116777387311
10:35070691	DM (M)	0.940505067624253	SjS	0.0861833406555447	0.94563253964847
10:35070691	DM (M)	0.940505067624253	SSc	0.440867368421054	0.966734441895137
10:35070691	DM (M)	0.940505067624253	GPA	0.964972219713255	0.997916024580568
10:35070691	DM (M)	0.940505067624253	MPO+ AAV	0.950407630887826	0.997049505353318
10:35070691	DM (M)	0.940505067624253	PR3+ AAV	0.785284675718157	0.987225526301815
10:35070691	DM (M)	0.940505067624253	HyperThy	0.361215373864244	0.961995551865386
10:35070691	DM (M)	0.940505067624253	HypoThy	0.679373530427093	0.980924349874885
10:35070691	DM (M)	0.940505067624253	PR	0.978329320012574	0.998710704359612
10:35070691	DM (M)	0.940505067624253	BioMedRhe	0.775716256226708	0.986656253831229
10:35070691	DM (R)	0.898943833856412	ITP	0.908394788601424	0.990742728537287
10:35070691	DM (R)	0.898943833856412	IgG+ NMO	0.981572093023255	0.998137746370879
10:35070691	DM (R)	0.898943833856412	PBC	0.880118670458782	0.987885252444368
10:35070691	DM (R)	0.898943833856412	JIA	0.677403128688301	0.967399596975323
10:35070691	DM (R)	0.898943833856412	CR(E)ST	0.972552258277322	0.997226236452207
10:35070691	DM (R)	0.898943833856412	MG	0.882378558187315	0.988113628034129
10:35070691	DM (R)	0.898943833856412	Felty	0.968346503853554	0.996801219034399
10:35070691	DM (R)	0.898943833856412	SjS	0.0861833406555447	0.907653191848508
10:35070691	DM (R)	0.898943833856412	SSc	0.440867368421054	0.943496199886856
10:35070691	DM (R)	0.898943833856412	GPA	0.964972219713255	0.996460226815702
10:35070691	DM (R)	0.898943833856412	MPO+ AAV	0.950407630887826	0.994988385307546
10:35070691	DM (R)	0.898943833856412	PR3+ AAV	0.785284675718157	0.9783016925158
10:35070691	DM (R)	0.898943833856412	HyperThy	0.361215373864244	0.935446874691255
10:35070691	DM (R)	0.898943833856412	HypoThy	0.679373530427093	0.967598718220808
10:35070691	DM (R)	0.898943833856412	PR	0.978329320012574	0.997810044162746
10:35070691	DM (R)	0.898943833856412	BioMedRhe	0.775716256226708	0.97733474472594
10:35070691	JDM (M)	0.500074381065816	ITP	0.908394788601424	0.95420420799397
10:35070691	JDM (M)	0.500074381065816	IgG+ NMO	0.981572093023255	0.990787417198989
10:35070691	JDM (M)	0.500074381065816	PBC	0.880118670458782	0.940068252130454
10:35070691	JDM (M)	0.500074381065816	JIA	0.677403128688301	0.838725559443268
10:35070691	JDM (M)	0.500074381065816	CR(E)ST	0.972552258277322	0.986278170730944
10:35070691	JDM (M)	0.500074381065816	MG	0.882378558187315	0.941198027901862
10:35070691	JDM (M)	0.500074381065816	Felty	0.968346503853554	0.984175606347557
10:35070691	JDM (M)	0.500074381065816	SjS	0.0861833406555447	0.543159640984855
10:35070691	JDM (M)	0.500074381065816	SSc	0.440867368421054	0.720475273091597
10:35070691	JDM (M)	0.500074381065816	GPA	0.964972219713255	0.982488715260259
10:35070691	JDM (M)	0.500074381065816	MPO+ AAV	0.950407630887826	0.975207504177184
10:35070691	JDM (M)	0.500074381065816	PR3+ AAV	0.785284675718157	0.892658308613746
10:35070691	JDM (M)	0.500074381065816	HyperThy	0.361215373864244	0.680655200413441
10:35070691	JDM (M)	0.500074381065816	HypoThy	0.679373530427093	0.839710613752082
10:35070691	JDM (M)	0.500074381065816	PR	0.978329320012574	0.989166271894561
10:35070691	JDM (M)	0.500074381065816	BioMedRhe	0.775716256226708	0.887874810577261
10:35070691	JDM (R)	0.433080787953454	ITP	0.908394788601424	0.948067245734562
10:35070691	JDM (R)	0.433080787953454	IgG+ NMO	0.981572093023255	0.989552865497077
10:35070691	JDM (R)	0.433080787953454	PBC	0.880118670458782	0.932036971117401
10:35070691	JDM (R)	0.433080787953454	JIA	0.677403128688301	0.817113635907291
10:35070691	JDM (R)	0.433080787953454	CR(E)ST	0.972552258277322	0.984439347890122
10:35070691	JDM (R)	0.433080787953454	MG	0.882378558187315	0.933318144887774
10:35070691	JDM (R)	0.433080787953454	Felty	0.968346503853554	0.982055024906138
10:35070691	JDM (R)	0.433080787953454	SjS	0.0861833406555447	0.481939779529435
10:35070691	JDM (R)	0.433080787953454	SSc	0.440867368421054	0.683016969075753
10:35070691	JDM (R)	0.433080787953454	GPA	0.964972219713255	0.980142078400099
10:35070691	JDM (R)	0.433080787953454	MPO+ AAV	0.950407630887826	0.971885133179405
10:35070691	JDM (R)	0.433080787953454	PR3+ AAV	0.785284675718157	0.878273757543819
10:35070691	JDM (R)	0.433080787953454	HyperThy	0.361215373864244	0.63786072308367
10:35070691	JDM (R)	0.433080787953454	HypoThy	0.679373530427093	0.818230694508462
10:35070691	JDM (R)	0.433080787953454	PR	0.978329320012574	0.987714475177015
10:35070691	JDM (R)	0.433080787953454	BioMedRhe	0.775716256226708	0.872849236705196
10:35070691	Anti-Jo1+ (R)	0.920303574618366	ITP	0.908394788601424	0.992699392105205
10:35070691	Anti-Jo1+ (R)	0.920303574618366	IgG+ NMO	0.981572093023255	0.998531361686688
10:35070691	Anti-Jo1+ (R)	0.920303574618366	PBC	0.880118670458782	0.990445886565567
10:35070691	Anti-Jo1+ (R)	0.920303574618366	JIA	0.677403128688301	0.974290182517159
10:35070691	Anti-Jo1+ (R)	0.920303574618366	CR(E)ST	0.972552258277322	0.997812513099904
10:35070691	Anti-Jo1+ (R)	0.920303574618366	MG	0.882378558187315	0.990625991539295
10:35070691	Anti-Jo1+ (R)	0.920303574618366	Felty	0.968346503853554	0.997477329506297
10:35070691	Anti-Jo1+ (R)	0.920303574618366	SjS	0.0861833406555447	0.927172078796061
10:35070691	Anti-Jo1+ (R)	0.920303574618366	SSc	0.440867368421054	0.955439127948932
10:35070691	Anti-Jo1+ (R)	0.920303574618366	GPA	0.964972219713255	0.997208411122093
10:35070691	Anti-Jo1+ (R)	0.920303574618366	MPO+ AAV	0.950407630887826	0.996047665455553
10:35070691	Anti-Jo1+ (R)	0.920303574618366	PR3+ AAV	0.785284675718157	0.982887956180079
10:35070691	Anti-Jo1+ (R)	0.920303574618366	HyperThy	0.361215373864244	0.949091148708237
10:35070691	Anti-Jo1+ (R)	0.920303574618366	HypoThy	0.679373530427093	0.974447216492306
10:35070691	Anti-Jo1+ (R)	0.920303574618366	PR	0.978329320012574	0.998272924269413
10:35070691	Anti-Jo1+ (R)	0.920303574618366	BioMedRhe	0.775716256226708	0.982125387350058
10:35070691	IIM (M)	0.543117959443543	ITP	0.908394788601424	0.958147224090613
10:35070691	IIM (M)	0.543117959443543	IgG+ NMO	0.981572093023255	0.99158062025728
10:35070691	IIM (M)	0.543117959443543	PBC	0.880118670458782	0.945228373534587
10:35070691	IIM (M)	0.543117959443543	JIA	0.677403128688301	0.852611283157982
10:35070691	IIM (M)	0.543117959443543	CR(E)ST	0.972552258277322	0.987459619753076
10:35070691	IIM (M)	0.543117959443543	MG	0.882378558187315	0.946260875651428
10:35070691	IIM (M)	0.543117959443543	Felty	0.968346503853554	0.985538086089866
10:35070691	IIM (M)	0.543117959443543	SjS	0.0861833406555447	0.58249357998422
10:35070691	IIM (M)	0.543117959443543	SSc	0.440867368421054	0.74454234234251
10:35070691	IIM (M)	0.543117959443543	GPA	0.964972219713255	0.983996436266429
10:35070691	IIM (M)	0.543117959443543	MPO+ AAV	0.950407630887826	0.977342137204001
10:35070691	IIM (M)	0.543117959443543	PR3+ AAV	0.785284675718157	0.90190042450337
10:35070691	IIM (M)	0.543117959443543	HyperThy	0.361215373864244	0.708150776535002
10:35070691	IIM (M)	0.543117959443543	HypoThy	0.679373530427093	0.853511524325117
10:35070691	IIM (M)	0.543117959443543	PR	0.978329320012574	0.990099055507099
10:35070691	IIM (M)	0.543117959443543	BioMedRhe	0.775716256226708	0.897528785481217
10:35070691	IIM (R)	0.464647248110153	ITP	0.908394788601424	0.950958897990321
10:35070691	IIM (R)	0.464647248110153	IgG+ NMO	0.981572093023255	0.99013456928843
10:35070691	IIM (R)	0.464647248110153	PBC	0.880118670458782	0.935821200329896
10:35070691	IIM (R)	0.464647248110153	JIA	0.677403128688301	0.827296877192227
10:35070691	IIM (R)	0.464647248110153	CR(E)ST	0.972552258277322	0.985305775935602
10:35070691	IIM (R)	0.464647248110153	MG	0.882378558187315	0.937031037444327
10:35070691	IIM (R)	0.464647248110153	Felty	0.968346503853554	0.983054213731065
10:35070691	IIM (R)	0.464647248110153	SjS	0.0861833406555447	0.510785736697159
10:35070691	IIM (R)	0.464647248110153	SSc	0.440867368421054	0.7006668070128
10:35070691	IIM (R)	0.464647248110153	GPA	0.964972219713255	0.981247781430898
10:35070691	IIM (R)	0.464647248110153	MPO+ AAV	0.950407630887826	0.973450588723061
10:35070691	IIM (R)	0.464647248110153	PR3+ AAV	0.785284675718157	0.885051560272794
10:35070691	IIM (R)	0.464647248110153	HyperThy	0.361215373864244	0.658024892533296
10:35070691	IIM (R)	0.464647248110153	HypoThy	0.679373530427093	0.828351737185418
10:35070691	IIM (R)	0.464647248110153	PR	0.978329320012574	0.988398541833407
10:35070691	IIM (R)	0.464647248110153	BioMedRhe	0.775716256226708	0.879929080566811
10:35070691	PM (M)	0.984832304575562	ITP	0.908394788601424	0.998610560054215
10:35070691	PM (M)	0.984832304575562	IgG+ NMO	0.981572093023255	0.999720491119667
10:35070691	PM (M)	0.984832304575562	PBC	0.880118670458782	0.998181676506442
10:35070691	PM (M)	0.984832304575562	JIA	0.677403128688301	0.995106948911068
10:35070691	PM (M)	0.984832304575562	CR(E)ST	0.972552258277322	0.999583681013462
10:35070691	PM (M)	0.984832304575562	MG	0.882378558187315	0.998215953795202
10:35070691	PM (M)	0.984832304575562	Felty	0.968346503853554	0.999519889411332
10:35070691	PM (M)	0.984832304575562	SjS	0.0861833406555447	0.986139507237286
10:35070691	PM (M)	0.984832304575562	SSc	0.440867368421054	0.991519246542346
10:35070691	PM (M)	0.984832304575562	GPA	0.964972219713255	0.999468709297217
10:35070691	PM (M)	0.984832304575562	MPO+ AAV	0.950407630887826	0.99924779804993
10:35070691	PM (M)	0.984832304575562	PR3+ AAV	0.785284675718157	0.996743263358334
10:35070691	PM (M)	0.984832304575562	HyperThy	0.361215373864244	0.990311109348959
10:35070691	PM (M)	0.984832304575562	HypoThy	0.679373530427093	0.995136835364505
10:35070691	PM (M)	0.984832304575562	PR	0.978329320012574	0.99967130572631
10:35070691	PM (M)	0.984832304575562	BioMedRhe	0.775716256226708	0.996598132485794
10:35070691	PM (R)	0.91734707367306	ITP	0.908394788601424	0.99242856121111
10:35070691	PM (R)	0.91734707367306	IgG+ NMO	0.981572093023255	0.998476879562291
10:35070691	PM (R)	0.91734707367306	PBC	0.880118670458782	0.990091457301454
10:35070691	PM (R)	0.91734707367306	JIA	0.677403128688301	0.973336424562173
10:35070691	PM (R)	0.91734707367306	CR(E)ST	0.972552258277322	0.997731363825555
10:35070691	PM (R)	0.91734707367306	MG	0.882378558187315	0.990278243635388
10:35070691	PM (R)	0.91734707367306	Felty	0.968346503853554	0.997383745915018
10:35070691	PM (R)	0.91734707367306	SjS	0.0861833406555447	0.924470378978873
10:35070691	PM (R)	0.91734707367306	SSc	0.440867368421054	0.953786051795118
10:35070691	PM (R)	0.91734707367306	GPA	0.964972219713255	0.997104851456563
10:35070691	PM (R)	0.91734707367306	MPO+ AAV	0.950407630887826	0.995901045569393
10:35070691	PM (R)	0.91734707367306	PR3+ AAV	0.785284675718157	0.982253150120868
10:35070691	PM (R)	0.91734707367306	HyperThy	0.361215373864244	0.94720258135722
10:35070691	PM (R)	0.91734707367306	HypoThy	0.679373530427093	0.973499284031924
10:35070691	PM (R)	0.91734707367306	PR	0.978329320012574	0.998208854883545
10:35070691	PM (R)	0.91734707367306	BioMedRhe	0.775716256226708	0.981462292249576
10:58134169	DM (M)	0.922238974336316	ITP	0.876635568419991	0.990407055269921
10:58134169	DM (M)	0.922238974336316	IgG+ NMO	0.895376923076923	0.991864402230371
10:58134169	DM (M)	0.922238974336316	PBC	0.896894940184718	0.991982444797648
10:58134169	DM (M)	0.922238974336316	JIA	0.715259506282222	0.977858287160522
10:58134169	DM (M)	0.922238974336316	CR(E)ST	0.453456268155208	0.957500198841691
10:58134169	DM (M)	0.922238974336316	MG	0.918457766911383	0.993659192320122
10:58134169	DM (M)	0.922238974336316	Felty	0.895862654176813	0.991902173178895
10:58134169	DM (M)	0.922238974336316	SjS	0.684829375845654	0.975492009006695
10:58134169	DM (M)	0.922238974336316	SSc	0.440867368421054	0.956521273086386
10:58134169	DM (M)	0.922238974336316	GPA	0.6375374836852	0.971814542966721
10:58134169	DM (M)	0.922238974336316	MPO+ AAV	0.954466944530777	0.996459302905112
10:58134169	DM (M)	0.922238974336316	PR3+ AAV	0.880745422773986	0.990726641759816
10:58134169	DM (M)	0.922238974336316	HyperThy	0.970621957087907	0.997715533251164
10:58134169	DM (M)	0.922238974336316	HypoThy	0.425052903942032	0.955291524108176
10:58134169	DM (M)	0.922238974336316	PR	0.951073432766385	0.996195419949711
10:58134169	DM (M)	0.922238974336316	BioMedRhe	0.339683734626672	0.948653129942156
10:58134169	DM (R)	0.425892235922751	ITP	0.876635568419991	0.92917552201894
10:58134169	DM (R)	0.425892235922751	IgG+ NMO	0.895376923076923	0.93993507923681
10:58134169	DM (R)	0.425892235922751	PBC	0.896894940184718	0.940806584644398
10:58134169	DM (R)	0.425892235922751	JIA	0.715259506282222	0.836528271809435
10:58134169	DM (R)	0.425892235922751	CR(E)ST	0.453456268155208	0.686225000140151
10:58134169	DM (R)	0.425892235922751	MG	0.918457766911383	0.953185970883628
10:58134169	DM (R)	0.425892235922751	Felty	0.895862654176813	0.940213941232511
10:58134169	DM (R)	0.425892235922751	SjS	0.684829375845654	0.819058097663918
10:58134169	DM (R)	0.425892235922751	SSc	0.440867368421054	0.678997615061583
10:58134169	DM (R)	0.425892235922751	GPA	0.6375374836852	0.791907455196697
10:58134169	DM (R)	0.425892235922751	MPO+ AAV	0.954466944530777	0.973859119332959
10:58134169	DM (R)	0.425892235922751	PR3+ AAV	0.880745422773986	0.931535021312795
10:58134169	DM (R)	0.425892235922751	HyperThy	0.970621957087907	0.983133837470773
10:58134169	DM (R)	0.425892235922751	HypoThy	0.425052903942032	0.669918408219453
10:58134169	DM (R)	0.425892235922751	PR	0.951073432766385	0.971910877881534
10:58134169	DM (R)	0.425892235922751	BioMedRhe	0.339683734626672	0.620907305302679
10:58134169	JDM (M)	0.991546839861743	ITP	0.876635568419991	0.998957180704489
10:58134169	JDM (M)	0.991546839861743	IgG+ NMO	0.895376923076923	0.999115604376612
10:58134169	JDM (M)	0.991546839861743	PBC	0.896894940184718	0.999128436418317
10:58134169	JDM (M)	0.991546839861743	JIA	0.715259506282222	0.997593043008757
10:58134169	JDM (M)	0.991546839861743	CR(E)ST	0.453456268155208	0.995379978312156
10:58134169	JDM (M)	0.991546839861743	MG	0.918457766911383	0.999310710445671
10:58134169	JDM (M)	0.991546839861743	Felty	0.895862654176813	0.999119710339384
10:58134169	JDM (M)	0.991546839861743	SjS	0.684829375845654	0.997335812243149
10:58134169	JDM (M)	0.991546839861743	SSc	0.440867368421054	0.995273562326738
10:58134169	JDM (M)	0.991546839861743	GPA	0.6375374836852	0.996936046305476
10:58134169	JDM (M)	0.991546839861743	MPO+ AAV	0.954466944530777	0.999615101790535
10:58134169	JDM (M)	0.991546839861743	PR3+ AAV	0.880745422773986	0.998991921961488
10:58134169	JDM (M)	0.991546839861743	HyperThy	0.970621957087907	0.999751662698715
10:58134169	JDM (M)	0.991546839861743	HypoThy	0.425052903942032	0.995139880125996
10:58134169	JDM (M)	0.991546839861743	PR	0.951073432766385	0.999586415892159
10:58134169	JDM (M)	0.991546839861743	BioMedRhe	0.339683734626672	0.994418240866904
10:58134169	JDM (R)	0.952488789093916	ITP	0.876635568419991	0.994138806472893
10:58134169	JDM (R)	0.952488789093916	IgG+ NMO	0.895376923076923	0.995029230926664
10:58134169	JDM (R)	0.952488789093916	PBC	0.896894940184718	0.995101353757632
10:58134169	JDM (R)	0.952488789093916	JIA	0.715259506282222	0.986471634349472
10:58134169	JDM (R)	0.952488789093916	CR(E)ST	0.453456268155208	0.974033045486924
10:58134169	JDM (R)	0.952488789093916	MG	0.918457766911383	0.996125829765974
10:58134169	JDM (R)	0.952488789093916	Felty	0.895862654176813	0.995052308599395
10:58134169	JDM (R)	0.952488789093916	SjS	0.684829375845654	0.985025862004401
10:58134169	JDM (R)	0.952488789093916	SSc	0.440867368421054	0.973434931616579
10:58134169	JDM (R)	0.952488789093916	GPA	0.6375374836852	0.982778966941818
10:58134169	JDM (R)	0.952488789093916	MPO+ AAV	0.954466944530777	0.997836669398403
10:58134169	JDM (R)	0.952488789093916	PR3+ AAV	0.880745422773986	0.994334070629899
10:58134169	JDM (R)	0.952488789093916	HyperThy	0.970621957087907	0.998604213607195
10:58134169	JDM (R)	0.952488789093916	HypoThy	0.425052903942032	0.972683567259349
10:58134169	JDM (R)	0.952488789093916	PR	0.951073432766385	0.997675439545253
10:58134169	JDM (R)	0.952488789093916	BioMedRhe	0.339683734626672	0.96862757465113
10:58134169	Anti-Jo1+ (R)	0.998497834078849	ITP	0.876635568419991	0.999814686154998
10:58134169	Anti-Jo1+ (R)	0.998497834078849	IgG+ NMO	0.895376923076923	0.99984283877928
